406,11452891
407,11455965
408,11458964
409,11526826
410,11526827
411,11526828
412,11526829
413,11526830
414,11526831
415,11526832
416,11526833
417,11526834
418,11526835
419,11526836
420,11526837
421,11526838
422,11526839
423,11526840
424,11526841
425,11526842
426,11526843
427,11526844
428,11526845
429,11526846
430,11526847
431,11526848
432,11526849
433,11526850
434,11526851
435,11526852
436,11526853
437,11526854
438,11526855
439,11526856
440,11584834
441,11601427
442,11596488
443,11596489
444,11596490
445,11596491
446,11596492
447,11596493
448,11596494
449,11596495
450,11596496
451,11596497
452,11596498
453,11596499
454,11596500
455,11596501
456,11596502
457,11596503
458,11596504
459,11596505
460,11596506
461,11596507
462,11596508
463,11596509
464,11596510
465,11675773
466,11683186
467,11697375
468,11712293
469,11712290
470,11712292
471,11712294
472,11712295
473,11712296
474,11712297
475,11712278
476,11712279
477,11712280
478,11712281
479,11712282
480,11712283
481,11712284
482,11712285
483,11712286
484,11712287
485,11712288
486,11712289
487,11785521
488,11785524
489,11794356
490,11799677
491,11799679
492,11799691
493,11799696
494,11799678
495,11799680
496,11799681
497,11799682
498,11799683
499,11799684
500,11799685
501,11799686
502,11799687
503,11799689
504,11799690
505,11799692
506,11799693
507,11799694
508,11799695
509,11803669
510,11803694
511,11803671
512,11803678
513,11803685
514,11803686
515,11803687
516,11803689
517,11803690
518,11803691
519,11803692
520,11803693
521,11803695
522,11803696
523,11803697
524,11803698
525,11803670
526,11803672
527,11803673
528,11803674
529,11803675
530,11803676
531,11803677
532,11803679
533,11803680
534,11803681
535,11803682
536,11803683
537,11803684
538,11813735
539,11817408
540,11817410
541,11822415
542,11822416
543,11826887
544,11826891
545,11826892
546,11826893
547,11826894
548,11826882
549,11826883
550,11826884
551,11826885
552,11826886
553,11826888
554,11826889
555,11826890
556,11829022
557,11829023
558,11829024
559,11831244
560,11831245
561,11831246
562,11841092
563,11841093
564,11841094
565,11841095
566,11841096
567,11841097
568,11841087
569,11841088
570,11841089
571,11841090
572,11841091
573,11850909
574,11850910
575,11850911
576,11850912
577,11850913
578,11850914
579,11850915
580,11850916
581,11850917
582,11850919
583,11850920
584,11850921
585,11850922
586,11850923
587,11850924
588,11850925
589,11850927
590,11850928
591,11850929
592,11850930
593,11850931
594,11850936
595,11850959
596,11850948
597,11850949
598,11850950
599,11850951
600,11850952
601,11850953
602,11850954
603,11850955
604,11850956
605,11850957
606,11850958
607,11850960
608,11850961
609,11850962
610,11850963
611,11850964
612,11850965
613,11850937
614,11851240
615,11851241
616,11851242
617,11855376
618,11851244
619,11851245
620,11851246
621,11851247
622,11851248
623,11851249
624,11851250
625,11851251
626,11851252
627,11851253
628,11851254
629,11851255
630,11851256
631,11851257
632,11851258
633,11851259
634,11881649
635,11881644
636,11881655
637,11881656
638,11881657
639,11881641
640,11881642
641,11881643
642,11881645
643,11881646
644,11881647
645,11881648
646,11881651
647,11881652
648,11881653
649,11881654
650,11883442
651,11883443
652,11883444
653,11883445
654,11883446
655,11883447
656,11883448
657,11883480
658,11883481
659,11883482
660,11887911
661,11887912
662,11887913
663,11887914
664,11887915
665,11887916
666,11887917
667,11887918
668,11887919
669,11887920
670,11887921
671,11887922
672,11892792
673,11892793
674,11892794
675,11892795
676,11892796
677,11892797
678,11892798
679,11892799
680,11892800
681,11892801
682,11892802
683,11892803
684,11892804
685,11892805
686,11892806
687,11892807
688,11892808
689,11892809
690,11892810
691,11892811
692,11892812
693,11892813
694,11892814
695,11892815
696,11892816
697,11892817
698,11892818
699,11892819
700,11892820
701,11894894
702,11894916
703,11894902
704,11894903
705,11894904
706,11894905
707,11894906
708,11894907
709,11894908
710,11894909
711,11894910
712,11894911
713,11894912
714,11894913
715,11894914
716,11894915
717,11894917
718,11894918
719,11894895
720,11894896
721,11894897
722,11894898
723,11894899
724,11894900
725,11894901
726,11894919
727,11894920
728,11894921
729,11894922
730,11894923
731,11894924
732,11894925
733,11894926
734,11894927
735,11894928
736,11894929
737,11894930
738,11894931
739,11894932
740,11894933
741,11894934
742,11894935
743,11894936
744,11894937
745,11894938
746,11894939
747,11894940
748,11894941
749,11894942
750,11894943
751,11894944
752,11894945
753,11894947
754,11894948
755,11894949
756,11894950
757,11894951
758,11894952
759,11894953
760,11894954
761,11894955
762,11894956
763,11894957
764,11894958
765,11894959
766,11894960
767,11894961
768,11894962
769,11894963
770,11894964
771,11894965
772,11898841
773,11898842
774,11898843
775,11898844
776,11898831
777,11898832
778,11898833
779,11898834
780,11898835
781,11898836
782,11898837
783,11898838
784,11898839
785,11898840
786,11902167
787,11902168
788,11902169
789,11902170
790,11902171
791,11902172
792,11902173
793,11902174
794,11902175
795,11902176
796,11902166
797,11905215
798,11905214
799,11905194
800,11905195
801,11905196
802,11905197
803,11905198
804,11905199
805,11905200
806,11905201
807,11905202
808,11905203
809,11905204
810,11905205
811,11905206
812,11905207
813,11905208
814,11905209
815,11905210
816,11905211
817,11905212
818,11905213
819,11908521
820,11908526
821,11908527
822,11908528
823,11908529
824,11908530
825,11911147
826,11911148
827,11911149
828,11911140
829,11911141
830,11911142
831,11911143
832,11911144
833,11911145
834,11911146
835,11913427
836,11913416
837,11913424
838,11913425
839,11913428
840,11913429
841,11913430
842,11913431
843,11913432
844,11913417
845,11913418
846,11913419
847,11913420
848,11913421
849,11913422
850,11913423
851,11915882
852,11915887
853,11915888
854,11915883
855,11915889
856,11915885
857,11915884
858,11915886
859,11942342
860,11942343
861,11942344
862,11942357
863,11942358
864,11942354
865,11942355
866,11942356
867,11949681
868,11949687
869,11949689
870,11949688
871,11949690
872,11949691
873,11949682
874,11949683
875,11949684
876,11949686
877,11949685
878,11958218
879,11958205
880,11958206
881,11958207
882,11958208
883,11958209
884,11958210
885,11958211
886,11958212
887,11958213
888,11958214
889,11958215
890,11958216
891,11958217
892,11962494
893,11962495
894,11962496
895,11962497
896,11962498
897,11962499
898,11962500
899,11962501
900,11962502
901,11962503
902,11962504
903,11962505
904,11965660
905,11965661
906,11965662
907,11965663
908,11965664
909,11965665
910,11965666
911,11965654
912,11965655
913,11965656
914,11965657
915,11965658
916,11965659
917,11968207
918,11968210
919,11968211
920,11968212
921,11968213
922,11968209
923,11968208
924,11971280
925,11971281
926,11971282
927,11971283
928,11971284
929,11971285
930,11971286
931,11971287
932,11973839
933,11973849
934,11973850
935,11973851
936,11973852
937,11973840
938,11973841
939,11973842
940,11973843
941,11973844
942,11973845
943,11973846
944,11973847
945,11973848
946,11977284
947,11977290
948,11977291
949,11977292
950,11977293
951,11977268
952,11977269
953,11977270
954,11977271
955,11977272
956,11977273
957,11977274
958,11977275
959,11977276
960,11977277
961,11977278
962,11977279
963,11977280
964,11977281
965,11977282
966,11977283
967,11977286
968,11977287
969,11977288
970,11977289
971,11982022
972,11982027
973,11982028
974,11982029
975,11982030
976,11982024
977,11982025
978,11982026
979,11993300
980,11993301
981,11993302
982,11993303
983,11993304
984,11993305
985,11993306
986,11993307
987,11993308
988,11993309
989,11993310
990,11993311
991,11993312
992,11993313
993,11993314
994,11993315
995,11993316
996,11993317
997,11993318
998,11993319
999,11993320
1000,11993321
1001,11993322
1002,11993323
1003,11993324
1004,11993325
1005,11993326
1006,11993327
1007,11993328
1008,11993329
1009,11993330
1010,11993331
1011,11993332
1012,11993333
1013,11993334
1014,11993335
1015,11993336
1016,11993337
1017,11993338
1018,11993339
1019,11993340
1020,11993341
1021,11993342
1022,11993343
1023,11998858
1024,11998860
1025,11998855
1026,12001946
1027,12001947
1028,12001948
1029,12001949
1030,12001950
1031,12001951
1032,12001952
1033,12001953
1034,12001954
1035,12001956
1036,12001957
1037,12001958
1038,12001968
1039,12001966
1040,12001967
1041,12001969
1042,12001965
1043,12002586
1044,12002587
1045,12002588
1046,12002589
1047,12002590
1048,12002591
1049,12002592
1050,12002593
1051,12002594
1052,12002569
1053,12002570
1054,12002571
1055,12002572
1056,12002573
1057,12002574
1058,12002575
1059,12002576
1060,12002577
1061,12008698
1062,12008699
1063,12008700
1064,12008701
1065,12008702
1066,12008703
1067,12008704
1068,12008705
1069,12008706
1070,12008707
1071,12008708
1072,12008709
1073,12008710
1074,12008711
1075,12008712
1076,12008713
1077,12008714
1078,12008715
1079,12008716
1080,12008717
1081,12008718
1082,12008719
1083,12008720
1084,12033396
1085,12033397
1086,12033398
1087,12033399
1088,12033400
1089,12033401
1090,12033402
1091,12033403
1092,12033404
1093,12033405
1094,12033406
1095,12035806
1096,12035803
1097,12035805
1098,12035807
1099,12035808
1100,12035796
1101,12035797
1102,12035798
1103,12035799
1104,12035800
1105,12035801
1106,12035802
1107,12035804
1108,12049093
1109,12050839
1110,12050840
1111,12050841
1112,12050842
1113,12050843
1114,12056425
1115,12056424
1116,12056426
1117,12056427
1118,12056428
1119,12056429
1120,12056420
1121,12056422
1122,12056423
1123,12085569
1124,12085570
1125,12085571
1126,12085572
1127,12085573
1128,12085574
1129,12085575
1130,12085577
1131,12085578
1132,12119922
1133,12119946
1134,12119952
1135,12119953
1136,12119954
1137,12119955
1138,12119956
1139,12119957
1140,12119958
1141,12119959
1142,12119960
1143,12119961
1144,12119962
1145,12119963
1146,12119964
1147,12119923
1148,12119924
1149,12119925
1150,12119926
1151,12119927
1152,12119928
1153,12119929
1154,12119930
1155,12119931
1156,12119932
1157,12119933
1158,12119934
1159,12119935
1160,12125677
1161,12125678
1162,12119938
1163,12119939
1164,12119940
1165,12170628
1166,12170629
1167,12170583
1168,12170584
1169,12170585
1170,12170586
1171,12170587
1172,12170588
1173,12170589
1174,12170590
1175,12170591
1176,12170592
1177,12170593
1178,12170594
1179,12170595
1180,12170596
1181,12170597
1182,12170598
1183,12170599
1184,12170600
1185,12170601
1186,12170602
1187,12170603
1188,12170604
1189,12170605
1190,12170606
1191,12170607
1192,12170608
1193,12170609
1194,12170610
1195,12170611
1196,12170612
1197,12170613
1198,12170614
1199,12170615
1200,12170616
1201,12170617
1202,12170618
1203,12170619
1204,12170620
1205,12170621
1206,12170622
1207,12170623
1208,12170624
1209,12170625
1210,12170626
1211,12170627
1212,12192669
1213,12192674
1214,12192675
1215,12192679
1216,12192676
1217,12192677
1218,12192678
1219,12194429
1220,12194430
1221,12194431
1222,12194432
1223,12194433
1224,12194434
1225,12194435
1226,12194436
1227,12194437
1228,12194438
1229,12194439
1230,12194440
1231,12194441
1232,12206187
1233,12206176
1234,12206177
1235,12206181
1236,12206183
1237,12206184
1238,12206185
1239,12206186
1240,12206188
1241,12206189
1242,12206178
1243,12371437
1244,12387242
1245,12387243
1246,12387244
1247,12389545
1248,12389546
1249,12387245
1250,45670
1251,45671
1252,45672
1253,45673
1254,45674
1255,45675
1256,45678
1257,45679
1258,45680
1259,45681
1260,45682
1261,45683
1262,45684
1263,45685
1264,45691
1265,45692
1266,45693
1267,45694
1268,45695
1269,45696
1270,45697
1271,45702
1272,45703
1273,45704
1274,45709
1275,45711
1276,6152964
1277,6152965
1278,6152966
1279,6153047
1280,6152967
1281,6152968
1282,6152969
1283,6152970
1284,6152971
1285,6152972
1286,6086109
1287,6152973
1288,6152974
1289,6152975
1290,6152976
1291,6152977
1292,6152978
1293,6152979
1294,6152980
1295,95798
1296,45718
1297,45719
1298,45720
1299,45721
1300,45722
1301,45723
1302,45724
1303,45725
1304,45726
1305,45727
1306,45728
1307,45729
1308,45730
1309,45731
1310,45732
1311,95799
1312,45733
1313,45734
1314,6152981
1315,6152982
1316,6152983
1317,6152984
1318,6152985
1319,6152986
1320,6152987
1321,6152988
1322,6152989
1323,6152990
1324,6152991
1325,6152992
1326,45767
1327,6152995
1328,6152996
1329,6152997
1330,6152998
1331,6152999
1332,6153049
1333,6153000
1334,6153001
1335,6153002
1336,6153003
1337,6153004
1338,6153005
1339,6153006
1340,6153007
1341,6153008
1342,6153009
1343,6153010
1344,6153011
1345,6153012
1346,6153013
1347,6153014
1348,6153015
1349,6153016
1350,6153017
1351,6153018
1352,6153019
1353,6153020
1354,6153021
1355,6153022
1356,6153023
1357,45776
1358,45777
1359,45778
1360,45779
1361,45780
1362,45781
1363,45782
1364,45783
1365,45784
1366,45785
1367,45786
1368,45787
1369,45809
1370,45788
1371,45789
1372,45790
1373,45791
1374,6153043
1375,6086110
1376,6086111
1377,6153044
1378,6153045
1379,6153046
1380,95800
1381,95801
1382,95802
1383,95885
1384,95803
1385,95804
1386,95805
1387,95806
1388,95807
1389,95808
1390,95809
1391,95810
1392,95811
1393,95812
1394,95813
1395,95888
1396,6086142
1397,11537648
1398,8604447
1399,11608180
1400,11609153
1401,9103180
1402,9103181
1403,9103183
1404,9103184
1405,9082245
1406,9082246
1407,9082247
1408,9082248
1409,9082249
1410,9082250
1411,9079042
1412,9082484
1413,9148608
1414,9148609
1415,9148610
1416,9222311
1417,9222312
1418,9222313
1419,9222314
1420,9222315
1421,9222316
1422,9222317
1423,9222318
1424,9222319
1425,9222320
1426,9222321
1427,9222322
1428,9222323
1429,9222324
1430,9222325
1431,9222326
1432,9222327
1433,9222328
1434,9222329
1435,9222330
1436,9222331
1437,9222332
1438,9222333
1439,9222334
1440,9222335
1441,9222336
1442,9273408
1443,9279371
1444,9279372
1445,9279373
1446,9279374
1447,9279375
1448,9279376
1449,9279377
1450,9279378
1451,9279379
1452,9279380
1453,9279381
1454,9279382
1455,9279383
1456,9279384
1457,9279385
1458,9279386
1459,9279387
1460,9279388
1461,9279389
1462,9279390
1463,9279391
1464,9279392
1465,9279393
1466,9279394
1467,9279395
1468,9279396
1469,9279397
1470,9279398
1471,9279399
1472,9303038
1473,9303039
1474,9303040
1475,9303041
1476,9303043
1477,9303044
1478,9303045
1479,9303046
1480,9303047
1481,9303048
1482,9336612
1483,9336613
1484,9336614
1485,9336615
1486,9382617
1487,9382620
1488,9382621
1489,9382622
1490,9382624
1491,9382625
1492,9382627
1493,9336618
1494,9336619
1495,9336620
1496,9336621
1497,9336622
1498,9336623
1499,9382630
1500,9382631
1501,9382632
1502,9382633
1503,9336624
1504,9382634
1505,9336625
1506,9336626
1507,9336627
1508,9336628
1509,9336629
1510,9336630
1511,9382636
1512,9382637
1513,9382638
1514,9382639
1515,9382640
1516,9336631
1517,9336632
1518,9336633
1519,9336635
1520,9336636
1521,9336637
1522,9382641
1523,9382643
1524,9382644
1525,9336638
1526,9336639
1527,9336640
1528,9336641
1529,9336643
1530,9336644
1531,9336645
1532,9382645
1533,9382646
1534,9382647
1535,9382648
1536,9382649
1537,9382650
1538,9336647
1539,9336648
1540,9336649
1541,9336650
1542,9382651
1543,9336651
1544,9336652
1545,9336653
1546,9382652
1547,9382653
1548,9382654
1549,9382655
1550,11619449
1551,11619460
1552,9417619
1553,9417620
1554,9417621
1555,9417622
1556,9417623
1557,9417624
1558,9417625
1559,9417626
1560,9417627
1561,9417628
1562,9417618
1563,9417610
1564,9417611
1565,9417612
1566,9417613
1567,9417614
1568,9417615
1569,9417616
1570,9417617
1571,9417600
1572,9417601
1573,9417602
1574,9417603
1575,9417604
1576,9417605
1577,9417606
1578,9417607
1579,9417608
1580,9417609
1581,9417595
1582,9417598
1583,9417599
1584,9417592
1585,9417593
1586,9417594
1587,9417596
1588,9417597
1589,9463092
1590,9463093
1591,9463094
1592,9463095
1593,9463096
1594,9463097
1595,9463098
1596,9463099
1597,9463100
1598,9463101
1599,9463102
1600,9463103
1601,9537023
1602,9537024
1603,9537025
1604,9537026
1605,9537027
1606,9537028
1607,9537029
1608,9537030
1609,9537031
1610,9537032
1611,9537033
1612,9537034
1613,9537035
1614,9537036
1615,9537037
1616,9537038
1617,9537039
1618,9537040
1619,9537041
1620,9537042
1621,9537043
1622,9537044
1623,9537045
1624,9537046
1625,9537047
1626,9537048
1627,9537049
1628,9537050
1629,9537051
1630,9537052
1631,9537053
1632,9537054
1633,9537055
1634,9537056
1635,9537057
1636,9537058
1637,9537059
1638,9537060
1639,9537061
1640,9537062
1641,9537063
1642,9537064
1643,9537065
1644,9634377
1645,9697634
1646,9697635
1647,9697636
1648,9697637
1649,9697638
1650,9697639
1651,9697640
1652,9697641
1653,9697642
1654,9697644
1655,9697645
1656,9697646
1657,9697647
1658,9697648
1659,9697649
1660,9697650
1661,9697651
1662,9732745
1663,9732746
1664,9732747
1665,9732748
1666,9732749
1667,9732750
1668,9732751
1669,9732752
1670,9732753
1671,9752380
1672,9752381
1673,9752382
1674,9752383
1675,9752385
1676,9752386
1677,9752387
1678,9752388
1679,9752389
1680,9752390
1681,9760961
1682,9760962
1683,9760963
1684,9760965
1685,9760966
1686,9760968
1687,9760970
1688,9760972
1689,9760974
1690,9760976
1691,9760977
1692,9760978
1693,9760979
1694,9760980
1695,9760981
1696,9760982
1697,9762079
1698,9762080
1699,9762081
1700,9762082
1701,9762083
1702,9762084
1703,9762085
1704,9762086
1705,9762087
1706,9762088
1707,9762089
1708,9762090
1709,9762091
1710,9762092
1711,9762093
1712,9762094
1713,9762095
1714,9762096
1715,9762097
1716,9762098
1717,9762099
1718,9762100
1719,9762101
1720,9762102
1721,9762103
1722,9762104
1723,9762105
1724,9762106
1725,9762107
1726,9762108
1727,9762109
1728,9762110
1729,9762111
1730,9762112
1731,9762113
1732,9762114
1733,9762115
1734,9762116
1735,9762117
1736,9762118
1737,9762119
1738,9762120
1739,9762121
1740,9762122
1741,9762123
1742,9762124
1743,9762125
1744,9762126
1745,9762127
1746,9762128
1747,9762129
1748,9762130
1749,9762131
1750,9762132
1751,9762133
1752,9762134
1753,9762135
1754,9762136
1755,9762137
1756,9762138
1757,9762139
1758,9762140
1759,9762141
1760,9762142
1761,9762143
1762,9762144
1763,9762145
1764,9762146
1765,9762147
1766,9762148
1767,9762149
1768,9762150
1769,9762151
1770,9762152
1771,9762153
1772,9762154
1773,9762155
1774,9762156
1775,9762157
1776,11636894
1777,11540622
1778,11540786
1779,11540787
1780,11540793
1781,11540801
1782,11536551
1783,11541068
1784,11541078
1785,11541079
1786,11541082
1787,11541115
1788,9890789
1789,9890790
1790,9890791
1791,9890792
1792,10328016
1793,10328017
1794,10328018
1795,10328019
1796,10328020
1797,10328021
1798,10328022
1799,10328023
1800,10328024
1801,10328025
1802,10328026
1803,10328029
1804,10328030
1805,10328031
1806,10328032
1807,10328033
1808,10328034
1809,10328035
1810,10328036
1811,10328037
1812,10391798
1813,10465679
1814,10483461
1815,10483462
1816,10483463
1817,10483464
1818,10483465
1819,10483466
1820,10483467
1821,10483468
1822,10483469
1823,10483470
1824,10483471
1825,10483472
1826,10483473
1827,10483474
1828,10483475
1829,10483476
1830,10483477
1831,10483478
1832,10483479
1833,11541392
1834,11541552
1835,11541553
1836,11541555
1837,11541557
1838,11541558
1839,11541559
1840,11541554
1841,11541560
1842,11541561
1843,11541562
1844,11541654
1845,11541656
1846,11541658
1847,11541686
1848,11541687
1849,11541688
1850,11541689
1851,11541690
1852,11541691
1853,11541692
1854,11541693
1855,11542517
1856,11541694
1857,11541695
1858,11541696
1859,11541718
1860,11541712
1861,11541715
1862,11541716
1863,11541717
1864,11541719
1865,11541720
1866,11541722
1867,11541723
1868,11541724
1869,11541725
1870,11541698
1871,11541699
1872,11541700
1873,11541701
1874,11541702
1875,11541703
1876,11541704
1877,11541705
1878,11541706
1879,11541707
1880,11541708
1881,11541709
1882,11541710
1883,11541711
1884,11541713
1885,11541714
1886,11541556
1887,11541821
1888,11536549
1889,11536550
1890,11536552
1891,11536553
1892,11541954
1893,11542283
1894,11542284
1895,11542394
1896,11542462
1897,11542446
1898,11542459
1899,11542460
1900,11542461
1901,11542463
1902,11542464
1903,11542465
1904,11542466
1905,11542467
1906,11542440
1907,11542441
1908,11542442
1909,11542443
1910,11542444
1911,11542445
1912,11542447
1913,11542448
1914,11542449
1915,11542450
1916,11542451
1917,11542452
1918,11542453
1919,11542454
1920,11542455
1921,11542456
1922,11542457
1923,11542458
1924,10576995
1925,10576996
1926,10576997
1927,10576998
1928,10576999
1929,10577000
1930,10577001
1931,10577002
1932,10577003
1933,10603804
1934,10603805
1935,10603806
1936,10603807
1937,10603808
1938,10610436
1939,10628777
1940,10628778
1941,10628779
1942,10628780
1943,10628781
1944,10628782
1945,10628783
1946,10628784
1947,10628785
1948,10628786
1949,10628787
1950,10628788
1951,10628789
1952,10628790
1953,10628791
1954,10628792
1955,10628793
1956,10628794
1957,10628795
1958,10678306
1959,10678307
1960,10678308
1961,10678309
1962,10678310
1963,10678311
1964,10678312
1965,10678313
1966,10678314
1967,10678315
1968,10678316
1969,10678317
1970,10678318
1971,10678319
1972,10678320
1973,10678321
1974,10678322
1975,10678323
1976,10678324
1977,10678325
1978,10678326
1979,10678203
1980,10678204
1981,10678206
1982,10678207
1983,10691341
1984,10690912
1985,10690913
1986,10690914
1987,10690915
1988,10690916
1989,10690917
1990,10690918
1991,10690919
1992,10690920
1993,10690921
1994,10712011
1995,10711795
1996,10711796
1997,10711797
1998,10711798
1999,10711799
2000,10744524
2001,10755843
2002,10766567
2003,10774299
2004,10774300
2005,10774301
2006,10774302
2007,10774303
2008,10774304
2009,10774305
2010,10774307
2011,10774308
2012,10774310
2013,10774311
2014,10774312
2015,10774314
2016,10774316
2017,10774317
2018,10774318
2019,10774319
2020,10774320
2021,10774321
2022,10774322
2023,10774323
2024,10774324
2025,10774325
2026,10774326
2027,10774327
2028,10774328
2029,10774329
2030,10774330
2031,10774331
2032,10774332
2033,10774333
2034,10774334
2035,10774335
2036,10774336
2037,10774337
2038,10774338
2039,10774339
2040,10774340
2041,10774341
2042,10774342
2043,10774343
2044,10774344
2045,10774345
2046,10774346
2047,10774347
2048,10774348
2049,10774349
2050,10774350
2051,10774351
2052,10774353
2053,10774354
2054,10774355
2055,10774356
2056,10774357
2057,10774358
2058,10774359
2059,10774360
2060,10774361
2061,10774362
2062,10774363
2063,10774364
2064,10774366
2065,10774367
2066,10774368
2067,10774369
2068,10774370
2069,10774371
2070,10774372
2071,10774373
2072,10774374
2073,10774375
2074,10774376
2075,10774377
2076,10774378
2077,10774379
2078,10774380
2079,10774381
2080,10774382
2081,10774383
2082,10774384
2083,10774385
2084,10774386
2085,10774387
2086,10774388
2087,10774389
2088,10774390
2089,10774391
2090,10774392
2091,10774393
2092,10774394
2093,10774395
2094,10774396
2095,10774397
2096,10774398
2097,10774399
2098,10774400
2099,10774401
2100,10774402
2101,10774403
2102,10774404
2103,10774405
2104,10774406
2105,10774407
2106,10774408
2107,10774409
2108,10774410
2109,10774411
2110,10774412
2111,10774413
2112,10774414
2113,10774415
2114,10774416
2115,10774417
2116,10774418
2117,10774419
2118,10774420
2119,10774421
2120,10774422
2121,10774423
2122,10774424
2123,10774425
2124,10774426
2125,10774427
2126,10774428
2127,10774429
2128,10774430
2129,10774431
2130,10774432
2131,10774433
2132,10774434
2133,10774435
2134,10774436
2135,10774437
2136,10774438
2137,10774439
2138,10774441
2139,10774442
2140,10774443
2141,10774444
2142,10774445
2143,10774446
2144,10774447
2145,10774448
2146,10779276
2147,10779277
2148,10779278
2149,10779279
2150,10779280
2151,10779281
2152,10779282
2153,10779283
2154,10779284
