6	10627486	1
6	10652215	1
6	10762542	2
6	10807541	1
6	10830019	1
6	10845936	1
6	10862090	1
6	10915769	1
6	10936049	1
6	10936108	1
6	10951504	1
6	10961856	1
6	10994546	1
6	11001585	1
6	11050007	1
6	11063725	1
6	11110674	1
6	11110692	1
6	11157805	1
6	11167740	1
6	11239453	2
6	11239454	2
6	11297559	1
6	11316592	1
6	11452456	1
6	11520787	1
6	11524917	1
6	11530803	2
6	11673408	2
6	11719385	2
6	11726938	1
6	11750104	2
6	11939257	2
6	12001267	2
6	12042798	2
6	12042829	1
6	12086603	2
6	12093742	2
6	12117768	2
6	12210728	2
6	12239151	2
6	12239156	2
6	12351379	2
6	12354784	2
6	12389351	2
6	12393398	2
6	12432219	2
6	12435850	2
6	12444097	2
6	12447395	2
6	12483114	2
6	12507559	2
6	12637330	2
6	12649160	2
6	12692539	2
6	12748186	2
6	12766948	2
6	12827451	2
6	12861027	2
6	12874027	2
6	12887909	2
6	12893777	2
6	12893780	2
6	12973351	2
6	14499622	1
6	14517836	2
6	7513813	1
6	9176520	1
6	9372117	1
6	9389754	1
6	9443045	1
6	9529641	1
6	9590114	1
6	9789045	1
6	9806548	1
6	9838922	1
7	10022231	2
7	10024877	2
7	10069473	1
7	10073672	1
7	10082560	2
7	10098454	1
7	10098457	2
7	10214911	2
7	10214919	2
7	10214920	2
7	10322176	1
7	10359689	1
7	10370368	1
7	10486199	1
7	10486588	1
7	10486589	1
7	10486590	1
7	10554559	1
7	10557315	2
7	10586691	1
7	10665528	1
7	10688856	1
7	10735851	1
7	10783327	2
7	10863531	2
7	10878595	2
7	10887297	1
7	10913087	2
7	10920274	2
7	10924862	2
7	10963717	1
7	10982789	2
7	11004503	1
7	11020327	2
7	11020328	2
7	11034101	2
7	11084372	1
7	11087375	2
7	11162245	1
7	11186001	2
7	11191278	2
7	11238178	2
7	11304497	2
7	11305870	2
7	11327322	2
7	11356178	2
7	11387222	2
7	11400380	1
7	11405881	1
7	11436303	1
7	11436318	1
7	11436320	1
7	11447995	2
7	11454870	1
7	11503440	1
7	11535925	2
7	11554305	1
7	11563486	2
7	11579558	1
7	11746753	1
7	11892789	1
7	11895862	1
7	11943468	2
7	11948257	2
7	11978482	2
7	12013846	1
7	12055083	2
7	12058277	1
7	12086678	2
7	12115731	2
7	12189182	2
7	12244119	2
7	12468454	1
7	12483509	1
7	12695674	1
7	12730957	1
7	12746474	1
7	12773695	1
7	12819227	2
7	12867423	2
7	12919962	1
7	12919963	1
7	14515458	1
7	14562375	1
7	14576322	1
7	14580789	1
7	14599767	2
7	14599768	1
7	14600440	1
7	14612404	2
7	7553931	1
7	7583159	2
7	7923197	2
7	8137308	2
7	8137309	2
7	8628669	2
7	8640811	1
7	8643678	2
7	8657653	1
7	8734295	2
7	8948932	1
7	8968057	1
7	9056893	1
7	9172131	2
7	9188618	1
7	9190902	2
7	9256505	1
7	9285700	2
7	9325246	2
7	9421531	1
7	9466693	2
7	9469838	2
7	9600342	1
7	9630671	1
7	9862435	2
8	10029060	1
8	10047775	1
8	10048308	2
8	10070969	2
8	10084310	1
8	10188079	2
8	10197592	1
8	10200169	2
8	10200950	2
8	10214919	2
8	10214920	2
8	10220428	2
8	10328528	1
8	10332046	2
8	10359545	2
8	10380935	2
8	10381953	1
8	10390527	2
8	10427507	2
8	10443426	1
8	10486589	1
8	10486590	1
8	10496010	1
8	10498399	1
8	10517972	1
8	10529736	2
8	10536158	1
8	10611334	1
8	10620112	2
8	10621832	2
8	10656986	1
8	10667598	1
8	10709351	2
8	10725660	2
8	10736632	1
8	10738113	1
8	10749126	2
8	10753184	2
8	10753787	2
8	10767621	2
8	10767626	1
8	10779341	2
8	10779360	2
8	10783327	1
8	10812330	2
8	10838143	1
8	10850428	2
8	10859352	2
8	10878595	2
8	10891549	2
8	10910954	2
8	10913087	2
8	10974409	2
8	10991953	2
8	11004503	1
8	11037299	1
8	11058877	2
8	11059748	2
8	11059760	2
8	11070098	1
8	11078762	2
8	11087892	1
8	11104904	2
8	11138422	1
8	11150019	2
8	11182545	1
8	11187013	1
8	11187147	1
8	11219768	1
8	11223406	2
8	11238179	2
8	11238917	2
8	11257106	2
8	11280790	1
8	11285194	2
8	11289118	2
8	11304692	2
8	11309329	2
8	11323179	1
8	11329531	1
8	11338401	2
8	11375896	2
8	11376686	2
8	11376695	2
8	11387222	1
8	11410325	1
8	11465542	1
8	11535925	1
8	11586036	1
8	11684448	2
8	11684454	2
8	11695546	1
8	11713576	1
8	11782372	1
8	11815397	2
8	11872635	1
8	11880544	1
8	11888904	1
8	11890225	1
8	11895854	1
8	11897551	2
8	11900249	2
8	11905724	1
8	11933116	1
8	11966728	1
8	11971958	2
8	12055083	1
8	12082027	1
8	12110276	1
8	12124811	2
8	12169271	1
8	12170774	1
8	12195423	1
8	12198712	2
8	12377979	1
8	12389024	1
8	12396616	1
8	12399122	2
8	12418414	1
8	12426125	1
8	12441637	1
8	12470990	2
8	12509227	2
8	12509255	1
8	12559331	1
8	12566294	1
8	12619107	1
8	12692111	1
8	12746474	1
8	12749816	2
8	12750264	1
8	12821280	2
8	12844488	2
8	12865926	2
8	12915808	1
8	12917198	1
8	14521217	1
8	7497645	1
8	7597299	1
8	7799936	1
8	7942760	1
8	8016216	1
8	8127648	2
8	8128217	1
8	8137308	1
8	8275084	2
8	8615613	1
8	8687116	2
8	8783574	1
8	8805281	1
8	8990152	1
8	9056893	1
8	9095000	2
8	9103402	2
8	9137418	2
8	9415314	2
8	9485007	2
8	9553721	1
8	9637247	2
8	9827364	1
8	9861196	2
9	10214911	1
9	10320570	1
9	10350454	2
9	10353811	2
9	10400579	2
9	10454618	2
9	10463184	1
9	10471731	2
9	10497264	1
9	10498741	2
9	10506150	2
9	10515930	2
9	10521694	2
9	10526218	2
9	10526410	1
9	10569924	2
9	10671447	1
9	10684930	2
9	10722679	2
9	10766873	1
9	10771522	2
9	10773083	2
9	10775435	2
9	10810743	2
9	10812335	2
9	10852864	2
9	10858279	2
9	10900127	2
9	10908318	2
9	10919642	2
9	10940054	2
9	10954587	2
9	10955998	2
9	10957964	2
9	10976725	2
9	10986244	2
9	11056290	2
9	11092888	2
9	11095667	2
9	11101292	2
9	11121482	2
9	11139626	2
9	11160897	2
9	11254131	2
9	11318601	2
9	11328881	2
9	11328882	2
9	11329883	2
9	11410677	2
9	11433026	2
9	11443095	2
9	11535925	2
9	11554297	2
9	11554310	2
9	11554314	2
9	11591657	2
9	11683277	2
9	11788726	2
9	11801590	2
9	11805113	2
9	11818965	2
9	11864576	2
9	11892789	2
9	11900536	2
9	11948257	2
9	11960995	2
9	11964390	2
9	12056405	2
9	12057762	2
9	12079537	2
9	12081496	2
9	12124995	2
9	12149642	2
9	12441341	2
9	12445642	2
9	12454055	1
9	12472901	2
9	12501213	1
9	12531387	2
9	12534293	2
9	12628248	2
9	12658805	2
9	12663988	2
9	12667065	2
9	12766151	2
9	12799430	2
9	12867475	2
9	12911318	1
9	12917422	2
9	14618256	2
9	7559523	2
9	7739614	2
9	7823963	2
9	8078471	2
9	8244947	2
9	8676878	2
9	8682794	2
9	8692213	1
9	8798653	2
9	8841490	2
9	8855952	2
9	8988002	2
9	9207108	2
9	9214650	2
9	9223306	1
9	9287157	2
9	9572864	2
9	9730810	2
9	9737967	2
9	9753736	2
9	9778350	2
9	9801309	2
9	9801319	2
9	9846876	2
9	9973620	2
10	11904416	1
10	12097317	2
10	12200441	2
10	12600212	2
11	10022283	1
11	10022811	2
11	10063799	2
11	10063801	2
11	10376709	1
11	10383149	2
11	10434051	2
11	10449029	2
11	10506108	2
11	10709351	2
11	10754209	2
11	10789590	2
11	10850428	2
11	10939302	1
11	11062172	2
11	11106570	1
11	11159745	1
11	11202371	2
11	11221893	2
11	11379771	2
11	11478311	1
11	11479924	2
11	11549581	2
11	11578149	2
11	11837328	2
11	11888902	2
11	11966728	2
11	12007462	2
11	12056955	2
11	12115027	2
11	12142075	1
11	12205293	1
11	12213091	2
11	12357214	1
11	12426125	2
11	12444958	2
11	12496056	2
11	12536972	2
11	12570332	1
11	12771040	2
11	12786820	2
11	12807737	1
11	12860275	2
11	12963910	1
11	7480154	2
11	7518873	1
11	7586151	2
11	7597292	2
11	7646487	2
11	7654567	2
11	7767977	2
11	7768961	2
11	7861002	2
11	7880757	2
11	7885065	2
11	7923121	2
11	7929914	1
11	7946481	2
11	7970701	1
11	7982204	2
11	8024554	1
11	8083043	1
11	8176259	2
11	8176260	2
11	8176545	2
11	8192589	1
11	8207047	2
11	8269624	2
11	8284325	1
11	8552621	2
11	8570742	2
11	8577862	2
11	8599584	2
11	8672868	2
11	8738715	2
11	8757756	2
11	8875958	2
11	8910917	2
11	8947516	2
11	8973605	2
11	9044829	2
11	9066295	2
11	9066309	2
11	9085565	2
11	9102205	2
11	9103288	2
11	9106644	2
11	9114751	2
11	9114752	2
11	9118965	1
11	9129223	1
11	9147614	2
11	9155265	2
11	9163673	2
11	9163689	2
11	9284102	2
11	9337620	2
11	9412816	2
11	9477770	2
11	9487800	2
11	9600352	2
11	9602862	1
11	9619829	2
11	9681650	2
11	9688142	2
11	9757594	2
11	9796438	2
11	9833778	2
11	9890274	2
11	9919614	1
11	9920445	1
12	10022869	1
12	10092624	2
12	10207044	2
12	10220381	2
12	10220513	1
12	10231841	1
12	10328134	1
12	10415848	2
12	10423029	1
12	10426188	1
12	10436786	1
12	10441006	2
12	10446110	2
12	10451707	2
12	10473623	2
12	10479724	2
12	10480932	2
12	10485843	2
12	10487520	2
12	10490821	2
12	10504488	2
12	10525340	2
12	10531062	2
12	10537276	2
12	10559222	2
12	10559252	2
12	10572039	2
12	10574705	2
12	10593858	2
12	10620018	2
12	10626800	2
12	10636910	2
12	10636916	2
12	10647180	2
12	10652350	1
12	10667205	2
12	10670756	2
12	10691736	1
12	10698524	2
12	10708962	1
12	10719364	1
12	10753944	2
12	10762604	1
12	10773876	2
12	10781087	2
12	10791953	2
12	10797267	2
12	10810347	2
12	10811127	2
12	10814522	2
12	10819637	1
12	10823886	1
12	10828062	2
12	10842191	2
12	10843994	1
12	10845932	2
12	10871368	2
12	10878024	2
12	10887185	1
12	10896788	1
12	10918613	2
12	10942775	1
12	10944227	2
12	10950061	1
12	10962574	2
12	10969799	2
12	10980115	2
12	10980615	2
12	10995777	2
12	10995883	1
12	11002426	1
12	11006212	2
12	11007770	2
12	11013220	2
12	11018029	2
12	11019486	2
12	11040453	1
12	11042172	2
12	11043574	2
12	11062049	2
12	11074002	2
12	11074605	2
12	11075857	1
12	11094085	2
12	11106403	2
12	11114293	2
12	11152469	2
12	11159190	2
12	11170475	2
12	11196171	2
12	11197776	2
12	11211785	1
12	11230153	2
12	11231077	2
12	11234879	2
12	11244507	2
12	11265759	2
12	11274206	2
12	11278290	2
12	11278302	2
12	11278746	2
12	11278805	2
12	11323508	2
12	11325521	2
12	11352818	2
12	11352931	2
12	11355940	2
12	11371552	2
12	11381269	2
12	11385614	2
12	11391794	2
12	11391801	2
12	11401430	2
12	11401854	2
12	11424093	2
12	11438451	1
12	11442661	2
12	11451566	2
12	11480790	2
12	11481457	2
12	11483516	1
12	11502752	2
12	11553622	2
12	11583957	2
12	11700304	2
12	11704665	1
12	11740493	1
12	11741830	2
12	11745435	2
12	11751405	2
12	11751474	1
12	11751510	1
12	11784716	2
12	11788714	2
12	11809702	1
12	11818334	2
12	11836524	2
12	11857783	1
12	11866987	1
12	11904440	1
12	11920286	2
12	11920662	1
12	11927552	1
12	11971895	2
12	12010891	2
12	12044892	2
12	12060625	1
12	12077092	1
12	12097147	1
12	12116240	1
12	12140283	2
12	12142355	2
12	12168833	1
12	12183405	2
12	12191474	2
12	12202987	1
12	12203117	2
12	12209716	1
12	12226080	2
12	12237237	1
12	12237773	1
12	12270938	2
12	12296825	2
12	12374795	2
12	12378510	2
12	12378511	1
12	12384184	1
12	12393497	2
12	12399463	2
12	12414519	2
12	12414627	2
12	12417513	1
12	12429655	2
12	12443883	1
12	12454109	1
12	12454922	2
12	12456495	2
12	12469138	1
12	12479060	2
12	12489180	2
12	12524424	2
12	12531695	2
12	12543979	1
12	12548549	2
12	12552124	2
12	12557227	1
12	12569386	1
12	12576474	2
12	12582250	2
12	12592392	2
12	12599018	1
12	12618756	2
12	12621041	2
12	12622415	2
12	12649207	1
12	12653249	1
12	12732634	2
12	12740389	2
12	12752264	2
12	12764135	2
12	12794086	1
12	12801888	1
12	12808092	2
12	12813045	1
12	12821112	2
12	12855402	1
12	12860278	1
12	12925608	1
12	12933797	2
12	12952364	1
12	12957874	2
12	14511658	1
12	14534532	2
12	14555988	2
12	14579540	1
12	14586410	1
12	14603262	2
12	9094310	2
12	9101086	1
12	9111321	2
12	9150356	1
12	9153220	2
12	9214507	2
12	9214508	1
12	9288972	2
12	9307274	1
12	9331080	2
12	9372933	2
12	9389648	2
12	9409665	2
12	9420335	1
12	9482899	2
12	9501027	1
12	9502722	1
12	9506519	1
12	9520423	1
12	9582123	1
12	9606191	2
12	9618481	1
12	9660945	2
12	9670020	1
12	9679056	1
12	9679060	1
12	9689110	2
12	9702198	1
12	9707553	2
12	9748228	1
12	9788608	1
12	9792626	1
12	9811934	1
12	9843964	2
12	9858566	1
12	9865717	2
12	9867367	1
12	9873005	1
12	9990040	1
13	10383147	1
13	10411901	2
13	10608595	1
13	10630313	1
13	10631522	1
13	10764007	1
13	11137399	2
13	11137400	2
13	11170301	1
13	11170303	1
13	11424088	1
13	11973359	2
13	12087057	2
13	12391391	1
13	12539179	1
13	7533322	1
13	9049187	1
13	8600310	1
13	8829826	1
13	8842485	1
13	8934933	1
13	9002217	1
13	9364301	1
13	9619049	1
14	10389906	2
14	10550371	2
14	10585605	2
14	11127578	1
14	11170301	1
14	11410498	2
14	11470488	2
14	11505481	2
14	11600128	2
14	11911944	2
14	12012005	2
14	12045464	1
14	12581383	1
14	7585661	1
14	7777359	2
14	8667989	2
14	8765326	1
14	8988667	2
14	9323145	1
14	9371228	2
14	9679981	1
15	10075732	1
15	10098397	1
15	10197642	2
15	10393175	1
15	10405325	1
15	10409755	1
15	10456225	2
15	10465403	1
15	10493911	2
15	10518568	2
15	10549166	1
15	10608483	1
15	10675567	2
15	10698517	2
15	10729629	1
15	10749995	2
15	10854321	2
15	10855952	1
15	10871838	2
15	10892568	2
15	10922465	2
15	10944171	2
15	10946849	2
15	10982831	2
15	11000213	2
15	11044207	1
15	11050080	2
15	11061995	1
15	11065229	1
15	11232243	2
15	11306462	2
15	11329088	2
15	11371515	1
15	11404366	1
15	11579564	1
15	11713198	2
15	11751908	1
15	11961058	2
15	11965492	2
15	11972044	1
15	11973614	2
15	12020772	2
15	12031969	1
15	12063165	2
15	12076251	1
15	12213220	1
15	12384441	2
15	12393468	1
15	12419544	1
15	12441188	1
15	12508113	1
15	12530016	2
15	12606242	2
15	12623640	1
15	12647307	1
15	12670894	2
15	12782632	1
15	12882793	1
15	12932814	1
15	12963093	2
15	14555240	2
15	14581532	2
15	14597201	2
15	7612014	2
15	8051457	1
15	8174645	2
15	8287027	2
15	8892975	2
15	8967336	2
15	9009828	1
15	9142849	2
15	9157970	2
15	9294614	2
15	9298978	1
15	9315298	2
15	9332327	1
15	9373271	2
15	9432917	1
15	9457059	2
15	9502788	1
15	9603195	1
15	9609957	2
15	9633914	2
15	9653513	2
15	9660917	1
15	9666057	1
15	9705090	2
15	9733794	2
15	9771488	2
15	9801359	1
16	10048027	2
16	10101135	2
16	10192337	2
16	10207067	2
16	10214980	2
16	10393249	1
16	10408779	1
16	10455230	2
16	10473576	2
16	10508156	2
16	10531065	2
16	10543442	2
16	10559933	1
16	10589845	1
16	10610178	2
16	10656772	2
16	10699187	1
16	10731425	2
16	10782097	2
16	10801458	1
16	10844644	1
16	10855792	1
16	10862709	2
16	10882099	2
16	10893253	1
16	10940391	1
16	10953011	2
16	10966872	2
16	10968639	2
16	10996302	1
16	11017077	1
16	11030343	1
16	11039577	1
16	11062474	2
16	11162738	1
16	11163219	2
16	11163220	2
16	11212342	1
16	11238958	1
16	11250194	1
16	11251810	2
16	11266693	1
16	11279035	2
16	11309190	1
16	11309678	2
16	11350163	1
16	11356517	1
16	11427534	1
16	11469861	2
16	11473577	2
16	11478862	2
16	11483528	2
16	11498002	2
16	11498003	2
16	11498045	2
16	11553723	2
16	11563910	2
16	11579565	1
16	11590019	2
16	11676001	1
16	11713188	1
16	11714689	2
16	11732186	2
16	11740563	2
16	11779854	1
16	11782421	2
16	11809724	2
16	11813000	2
16	11827963	2
16	11828019	2
16	11854424	1
16	11937716	2
16	11955016	2
16	11973289	1
16	11983167	2
16	12006565	2
16	12032265	2
16	12054807	2
16	12065427	1
16	12079332	2
16	12102729	2
16	12180911	2
16	12186768	1
16	12191771	2
16	12202986	2
16	12205096	2
16	12351637	2
16	12354604	2
16	12357035	2
16	12402331	2
16	12415300	1
16	12434150	2
16	12475170	2
16	12554684	1
16	12586394	2
16	12594041	2
16	12601152	2
16	12624113	2
16	12649285	1
16	12667449	2
16	12671990	2
16	12686593	2
16	12702274	2
16	12717447	1
16	12736085	1
16	12747802	1
16	12805357	2
16	12807884	2
16	12941689	2
16	12949490	2
16	14536076	1
16	14550559	1
16	14602072	2
16	7589436	1
16	7623837	1
16	7646486	2
16	7725796	1
16	7900428	2
16	8641436	2
16	8681382	2
16	8808288	2
16	8875895	1
16	8892813	1
16	9048938	1
16	9084181	2
16	9155008	1
16	9211789	1
16	9214494	1
16	9286697	1
16	9336829	1
16	9341149	2
16	9342402	2
16	9398848	2
16	9447990	2
16	9452483	2
16	9566898	2
16	9568719	2
16	9573617	2
16	9588209	1
16	9606181	2
16	9695811	2
16	9714532	1
16	9813143	1
16	9822823	2
16	9824302	2
16	9927482	2
16	9987118	2
17	10200523	2
17	10323450	2
17	11555596	1
18	10628841	1
19	8196626	1
20	10022863	2
20	10051559	2
20	10066435	2
20	10068483	2
20	10084702	1
20	10089880	2
20	10197449	2
20	10198251	2
20	10200259	1
20	10201076	1
20	10212234	1
20	10358047	2
20	10363651	1
20	10406793	1
20	10411315	1
20	10430906	2
20	10436014	2
20	10467179	1
20	10485847	1
20	10518943	2
20	10539765	2
20	10546893	2
20	10567911	2
20	10571878	1
20	10574707	1
20	10582239	1
20	10582241	1
20	10603300	2
20	10608654	1
20	10611969	1
20	10629064	2
20	10642555	2
20	10666456	1
20	10692421	1
20	10713047	1
20	10713137	2
20	10762014	2
20	10772955	1
20	10797484	2
20	10799498	2
20	10806345	2
20	10818107	2
20	10880343	2
20	10882424	2
20	10884686	1
20	10921923	1
20	10930472	2
20	10942599	1
20	11076011	1
20	11079455	1
20	11137137	2
20	11212067	2
20	11259410	1
20	11259415	1
20	11265249	1
20	11265250	2
20	11352638	1
20	11418602	1
20	11473244	1
20	11473321	2
20	11500494	2
20	11572779	2
20	11595179	2
20	11696557	1
20	11698580	1
20	11717310	1
20	11742419	2
20	11753406	1
20	11789303	2
20	11805121	2
20	11806825	1
20	11847342	1
20	11870916	1
20	11884525	1
20	12057190	2
20	12076081	1
20	12080467	1
20	12086615	2
20	12121618	2
20	12406900	1
20	12432270	1
20	12458564	1
20	12461537	1
20	12461556	1
20	12525704	1
20	12573574	2
20	12646924	2
20	12648674	2
20	12663224	1
20	12672455	2
20	12724336	2
20	12724408	1
20	12729753	2
20	12750381	2
20	12826404	2
20	12947384	2
20	7546294	1
20	7736580	1
20	7840898	2
20	7926769	1
20	8269085	2
20	8978815	1
20	8982460	1
20	9020379	1
20	9051815	1
20	9112437	2
20	9366190	1
20	9459640	1
20	9480875	1
20	9531529	1
20	9552389	2
20	9576483	2
20	9759494	2
20	9799726	1
20	9806944	1
20	9827704	2
21	10203277	2
21	10227293	2
21	10362118	1
21	10383130	1
21	10391235	2
21	10391249	1
21	10391250	2
21	10391251	2
21	10393724	1
21	10397274	2
21	10462750	2
21	10562283	1
21	10618710	2
21	10623880	2
21	10637429	1
21	10637432	2
21	10754563	2
21	10761704	1
21	10769197	2
21	10799748	1
21	10821533	1
21	10873608	1
21	10894779	1
21	11028915	1
21	11034214	1
21	11053251	1
21	11101828	1
21	11114745	1
21	11181451	2
21	11193045	2
21	11279533	1
21	11314010	2
21	11321038	2
21	11423969	1
21	11445003	1
21	11457731	1
21	11470228	2
21	11494133	2
21	11494153	1
21	11517458	2
21	11571580	1
21	11593387	1
21	11595834	1
21	11676832	1
21	11709051	1
21	11713281	1
21	11733180	1
21	11753569	1
21	11768779	1
21	11804596	1
21	11844794	1
21	11844800	1
21	11859406	2
21	11891335	1
21	11932750	1
21	12007564	1
21	12027448	1
21	12032848	2
21	12086844	1
21	12163168	1
21	12388104	1
21	12427836	1
21	12535517	2
21	12601175	1
21	12673118	2
21	12676926	1
21	12726854	1
21	12750001	1
21	12824179	2
21	12850759	2
21	12853970	1
21	12880969	1
21	12934108	1
21	12951416	1
21	14522906	2
21	14576837	1
